date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:46	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-67114d26-92f858e05f1cf8a6;gz%22	https://winwithtrader.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://winwithtrader.com/vsl/)
12:37:46	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-67114d26-f3baeae89f3ac124;gz%22	https://winwithtrader.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://winwithtrader.com/vsl/)
12:37:47	80657/80657	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213b11-6712755e-47e948050dedc448;gz%22	https://winwithtrader.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.24.7	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/wp-content/plugins/elementor/assets/js/frontend-modules.min52dd.js	(from https://winwithtrader.com/vsl/)
12:37:47	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-67114d26-d83f9752f0701aa1;gz%22	https://winwithtrader.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://winwithtrader.com/vsl/)
12:37:48	41321/41321	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a169-6712755e-d4bcccda1cc066a5;gz%22	https://winwithtrader.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.7	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/wp-content/plugins/elementor/assets/js/frontend.min52dd.js	(from https://winwithtrader.com/vsl/)
12:37:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202024%2015:37:48%20GMT	https://winwithtrader.com/vsl/a	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/vsl/a	(from https://connect.facebook.net/en_US/fbevents.js)
12:37:50	60538/60538	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202024%2015:37:49%20GMT	https://winwithtrader.com/vsl/POST	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/vsl/POST	(from https://connect.facebook.net/en_US/fbevents.js)
12:37:50	60538/60538	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202024%2015:37:50%20GMT	https://winwithtrader.com/vsl/b.resolvedLink	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/vsl/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
12:37:50	60538/60538	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202024%2015:37:50%20GMT	https://winwithtrader.com/vsl/schema.org/	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/vsl/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
12:37:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Nov%202024%2015:37:50%20GMT	https://winwithtrader.com/vsl/a	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/vsl/a	(from https://connect.facebook.net/en_US/fbevents.js)
12:37:51	60538/60538	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202024%2015:37:50%20GMT	https://winwithtrader.com/signals/iwl.js	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
12:37:52	60538/60538	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202024%2015:37:51%20GMT	https://winwithtrader.com/vsl/-negative.svg	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/vsl/-negative.svg	(from https://winwithtrader.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.7)
12:37:53	60538/60538	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202024%2015:37:52%20GMT	https://winwithtrader.com/vsl/OPR/	C:/Meus%20Sites/Clone%20benatti/winwithtrader.com/vsl/OPR/index.html	(from https://winwithtrader.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.7)
